FIPS,gop_2000_votes,dem_2000_votes,totalvotes_2000,gop_2000_prc,dem_2000_prc,gop_minus_dem_prc_2000,gop_2004_votes,dem_2004_votes,totalvotes_2004,gop_2004_prc,dem_2004_prc,gop_minus_dem_prc_2004,gop_2008_votes,dem_2008_votes,totalvotes_2008,gop_2008_prc,dem_2008_prc,gop_minus_dem_prc_2008,gop_2012_votes,dem_2012_votes,totalvotes_2012,gop_2012_prc,dem_2012_prc,gop_minus_dem_prc_2012,gop_2016_votes,dem_2016_votes,totalvotes_2016,gop_2016_prc,dem_2016_prc,gop_minus_dem_prc_2016
27123,87669.00,138470.00,244278.00,35.89,56.69,-20.80,97096.00,171846.00,272577.00,35.62,63.04,-27.42,88942.00,182974.00,277386.00,32.06,65.96,-33.90,86800.00,184938.00,278822.00,31.13,66.33,-35.20,70894.00,177738.00,273143.00,25.95,65.07,-39.12
27125,1090.00,830.00,2090.00,52.15,39.71,12.44,1164.00,963.00,2176.00,53.49,44.26,9.23,983.00,1120.00,2191.00,44.87,51.12,-6.25,978.00,928.00,1975.00,49.52,46.99,2.53,1141.00,540.00,1881.00,60.66,28.71,31.95
27127,4589.00,2681.00,7748.00,59.23,34.60,24.63,4898.00,3104.00,8139.00,60.18,38.14,22.04,4308.00,3250.00,7806.00,55.19,41.63,13.56,4570.00,3008.00,7790.00,58.66,38.61,20.05,5137.00,1887.00,7611.00,67.49,24.79,42.70
27129,4036.00,3533.00,8122.00,49.69,43.50,6.19,4430.00,3787.00,8349.00,53.06,45.36,7.70,3956.00,3904.00,8135.00,48.63,47.99,0.64,4149.00,3394.00,7710.00,53.81,44.02,9.79,4890.00,2117.00,7606.00,64.29,27.83,36.46
27131,10876.00,13140.00,26021.00,41.80,50.50,-8.70,13881.00,16425.00,30745.00,45.15,53.42,-8.27,13723.00,17381.00,31799.00,43.16,54.66,-11.50,14384.00,17054.00,32267.00,44.58,52.85,-8.27,15429.00,14437.00,32443.00,47.56,44.50,3.06
27133,2772.00,2081.00,5010.00,55.33,41.54,13.79,3111.00,2000.00,5191.00,59.93,38.53,21.40,2775.00,2079.00,4975.00,55.78,41.79,13.99,2810.00,1946.00,4846.00,57.99,40.16,17.83,3091.00,1373.00,4839.00,63.88,28.37,35.51
27135,4695.00,2128.00,7166.00,65.52,29.70,35.82,5355.00,2442.00,7911.00,67.69,30.87,36.82,4438.00,3097.00,7700.00,57.64,40.22,17.42,4409.00,2772.00,7352.00,59.97,37.70,22.27,5451.00,1856.00,7804.00,69.85,23.78,46.07
27137,35420.00,64237.00,107464.00,32.96,59.78,-26.82,39866.00,77694.00,119041.00,33.49,65.27,-31.78,38742.00,77351.00,118814.00,32.61,65.10,-32.49,39131.00,73378.00,115594.00,33.85,63.48,-29.63,44630.00,57771.00,112422.00,39.70,51.39,-11.69
27139,23954.00,17503.00,43793.00,54.70,39.97,14.73,36055.00,23958.00,60639.00,59.46,39.51,19.95,36724.00,29208.00,67132.00,54.70,43.51,11.19,40323.00,29712.00,71647.00,56.28,41.47,14.81,39948.00,28502.00,75029.00,53.24,37.99,15.25
27141,16813.00,12109.00,30835.00,54.53,39.27,15.26,25182.00,15816.00,41454.00,60.75,38.15,22.60,26140.00,17957.00,44990.00,58.10,39.91,18.19,27848.00,17597.00,46509.00,59.88,37.84,22.04,31053.00,13293.00,48283.00,64.31,27.53,36.78
27143,4087.00,2687.00,7335.00,55.72,36.63,19.09,4669.00,3109.00,7949.00,58.74,39.11,19.63,4492.00,2998.00,7729.00,58.12,38.79,19.33,4693.00,2916.00,7815.00,60.05,37.31,22.74,5193.00,1954.00,7774.00,66.80,25.14,41.66
27145,32402.00,24800.00,62476.00,51.86,39.70,12.16,41726.00,32659.00,75577.00,55.21,43.21,12.00,41194.00,35690.00,78756.00,52.31,45.32,6.99,43015.00,33551.00,78477.00,54.81,42.75,12.06,47617.00,25576.00,79592.00,59.83,32.13,27.70
27147,8223.00,6900.00,16066.00,51.18,42.95,8.23,10389.00,7994.00,18695.00,55.57,42.76,12.81,10068.00,9016.00,19656.00,51.22,45.87,5.35,9903.00,8706.00,19124.00,51.78,45.52,6.26,11198.00,6241.00,19179.00,58.39,32.54,25.85
27149,2831.00,2434.00,5752.00,49.22,42.32,6.90,3030.00,2821.00,5949.00,50.93,47.42,3.51,2710.00,2781.00,5634.00,48.10,49.36,-1.26,2766.00,2742.00,5652.00,48.94,48.51,0.43,2799.00,2116.00,5398.00,51.85,39.20,12.65
27151,2376.00,2698.00,5437.00,43.70,49.62,-5.92,2481.00,3165.00,5735.00,43.26,55.19,-11.93,2184.00,2907.00,5244.00,41.65,55.43,-13.78,2248.00,2751.00,5119.00,43.91,53.74,-9.83,2963.00,1686.00,4994.00,59.33,33.76,25.57
27153,6031.00,4132.00,11092.00,54.37,37.25,17.12,6945.00,5034.00,12214.00,56.86,41.21,15.65,6637.00,5277.00,12257.00,54.15,43.05,11.10,6719.00,4819.00,11803.00,56.93,40.83,16.10,8485.00,2783.00,11993.00,70.75,23.21,47.54
27155,1074.00,884.00,2106.00,51.00,41.98,9.02,1076.00,1026.00,2141.00,50.26,47.92,2.34,933.00,1043.00,2035.00,45.85,51.25,-5.40,861.00,943.00,1847.00,46.62,51.06,-4.44,1049.00,630.00,1798.00,58.34,35.04,23.30
27157,5245.00,4522.00,10531.00,49.81,42.94,6.87,6120.00,5548.00,11835.00,51.71,46.88,4.83,5935.00,5646.00,11893.00,49.90,47.47,2.43,6049.00,5415.00,11763.00,51.42,46.03,5.39,6989.00,3866.00,11832.00,59.07,32.67,26.40
27159,3733.00,2251.00,6382.00,58.49,35.27,23.22,4214.00,2791.00,7093.00,59.41,39.35,20.06,4128.00,2882.00,7169.00,57.58,40.20,17.38,4143.00,2492.00,6791.00,61.01,36.70,24.31,4837.00,1684.00,6934.00,69.76,24.29,45.47
27161,4608.00,3694.00,8864.00,51.99,41.67,10.32,5457.00,4179.00,9800.00,55.68,42.64,13.04,5211.00,4401.00,9888.00,52.70,44.51,8.19,5116.00,4370.00,9747.00,52.49,44.83,7.66,5967.00,2838.00,9653.00,61.81,29.40,32.41
27163,51502.00,49637.00,107009.00,48.13,46.39,1.74,65751.00,61395.00,128449.00,51.19,47.80,3.39,64334.00,70277.00,137059.00,46.94,51.27,-4.33,69137.00,70203.00,142133.00,48.64,49.39,-0.75,64428.00,67086.00,144235.00,44.67,46.51,-1.84
27165,2562.00,2258.00,5134.00,49.90,43.98,5.92,2970.00,2514.00,5583.00,53.20,45.03,8.17,2526.00,2562.00,5258.00,48.04,48.73,-0.69,2517.00,2494.00,5144.00,48.93,48.48,0.45,2768.00,1814.00,4998.00,55.38,36.29,19.09
27167,2032.00,1046.00,3305.00,61.48,31.65,29.83,2303.00,1169.00,3527.00,65.30,33.14,32.16,1786.00,1550.00,3414.00,52.31,45.40,6.91,1884.00,1258.00,3222.00,58.47,39.04,19.43,2129.00,893.00,3302.00,64.48,27.04,37.44
27169,10773.00,11069.00,23918.00,45.04,46.28,-1.24,12686.00,14231.00,27406.00,46.29,51.93,-5.64,10975.00,16308.00,27935.00,39.29,58.38,-19.09,11480.00,14980.00,27232.00,42.16,55.01,-12.85,12122.00,11366.00,26074.00,46.49,43.59,2.90
27171,23861.00,16762.00,43366.00,55.02,38.65,16.37,36176.00,22618.00,59534.00,60.77,37.99,22.78,37779.00,26343.00,65578.00,57.61,40.17,17.44,40466.00,25741.00,67816.00,59.67,37.96,21.71,43274.00,20334.00,69618.00,62.16,29.21,32.95
27173,2598.00,2528.00,5515.00,47.11,45.84,1.27,2878.00,2799.00,5758.00,49.98,48.61,1.37,2579.00,2816.00,5569.00,46.31,50.57,-4.26,2806.00,2465.00,5414.00,51.83,45.53,6.30,3382.00,1524.00,5276.00,64.10,28.89,35.21
28001,6691.00,8065.00,14879.00,44.97,54.20,-9.23,6487.00,7844.00,14376.00,45.12,54.56,-9.44,6566.00,9021.00,15696.00,41.83,57.47,-15.64,6293.00,9061.00,15447.00,40.74,58.66,-17.92,5874.00,7757.00,13836.00,42.45,56.06,-13.61
28003,7254.00,5059.00,12638.00,57.40,40.03,17.37,8605.00,5425.00,14181.00,60.68,38.26,22.42,10805.00,4130.00,15019.00,71.94,27.50,44.44,11111.00,3511.00,14830.00,74.92,23.67,51.25,11819.00,2684.00,14783.00,79.95,18.16,61.79
28005,3677.00,2673.00,6408.00,57.38,41.71,15.67,4106.00,2973.00,7117.00,57.69,41.77,15.92,4245.00,3348.00,7626.00,55.66,43.90,11.76,4414.00,3242.00,7706.00,57.28,42.07,15.21,4289.00,2697.00,7050.00,60.84,38.26,22.58
28007,4206.00,2922.00,7173.00,58.64,40.74,17.90,4882.00,3014.00,7945.00,61.45,37.94,23.51,5273.00,3849.00,9162.00,57.55,42.01,15.54,5126.00,3927.00,9092.00,56.38,43.19,13.19,4897.00,3242.00,8256.00,59.31,39.27,20.04
28009,1561.00,1886.00,3481.00,44.84,54.18,-9.34,1962.00,2234.00,4229.00,46.39,52.83,-6.44,2329.00,2227.00,4606.00,50.56,48.35,2.21,2041.00,2051.00,4116.00,49.59,49.83,-0.24,2251.00,1719.00,4013.00,56.09,42.84,13.25
28011,4847.00,8436.00,13538.00,35.80,62.31,-26.51,4722.00,8560.00,13427.00,35.17,63.75,-28.58,4891.00,10334.00,15332.00,31.90,67.40,-35.50,4701.00,10582.00,15428.00,30.47,68.59,-38.12,4590.00,9046.00,13824.00,33.20,65.44,-32.24
28013,3448.00,2251.00,5758.00,59.88,39.09,20.79,4096.00,2211.00,6331.00,64.70,34.92,29.78,4467.00,2522.00,7011.00,63.71,35.97,27.74,4412.00,2586.00,7068.00,62.42,36.59,25.83,4390.00,1910.00,6396.00,68.64,29.86,38.78
28015,3165.00,1726.00,4924.00,64.28,35.05,29.23,3652.00,1897.00,5577.00,65.48,34.01,31.47,3902.00,2037.00,5955.00,65.52,34.21,31.31,3960.00,2007.00,5992.00,66.09,33.49,32.60,3799.00,1680.00,5528.00,68.72,30.39,38.33
28017,3549.00,3519.00,7175.00,49.46,49.05,0.41,4193.00,4078.00,8343.00,50.26,48.88,1.38,4395.00,4588.00,9020.00,48.73,50.86,-2.13,3994.00,4378.00,8503.00,46.97,51.49,-4.52,4127.00,3649.00,7890.00,52.31,46.25,6.06
28019,2398.00,1278.00,3719.00,64.48,34.36,30.12,2598.00,1290.00,3908.00,66.48,33.01,33.47,2624.00,1459.00,4105.00,63.92,35.54,28.38,2812.00,1428.00,4273.00,65.81,33.42,32.39,2788.00,1218.00,4065.00,68.59,29.96,38.63
28021,883.00,3670.00,4615.00,19.13,79.52,-60.39,941.00,4338.00,5321.00,17.68,81.53,-63.85,748.00,4682.00,5449.00,13.73,85.92,-72.19,625.00,4838.00,5484.00,11.40,88.22,-76.82,540.00,3708.00,4272.00,12.64,86.80,-74.16
28023,4503.00,2368.00,6919.00,65.08,34.22,30.86,5027.00,2377.00,7438.00,67.59,31.96,35.63,5229.00,3121.00,8372.00,62.46,37.28,25.18,5049.00,3111.00,8253.00,61.18,37.70,23.48,5137.00,2585.00,7791.00,65.94,33.18,32.76
28025,3570.00,4515.00,8165.00,43.72,55.30,-11.58,4333.00,4732.00,9111.00,47.56,51.94,-4.38,4466.00,6558.00,11056.00,40.39,59.32,-18.93,4291.00,6712.00,11072.00,38.76,60.62,-21.86,4150.00,5722.00,10003.00,41.49,57.20,-15.71
28027,3695.00,5662.00,9553.00,38.68,59.27,-20.59,3643.00,6741.00,10516.00,34.64,64.10,-29.46,2917.00,7597.00,10551.00,27.65,72.00,-44.35,2712.00,7792.00,10549.00,25.71,73.86,-48.15,2426.00,6378.00,8912.00,27.22,71.57,-44.35
28029,5643.00,4845.00,10587.00,53.30,45.76,7.54,6316.00,4902.00,11272.00,56.03,43.49,12.54,6701.00,7710.00,14464.00,46.33,53.30,-6.97,6282.00,7749.00,14123.00,44.48,54.87,-10.39,6103.00,6741.00,12982.00,47.01,51.93,-4.92
28031,4180.00,2623.00,6881.00,60.75,38.12,22.63,5010.00,3135.00,8194.00,61.14,38.26,22.88,5523.00,3852.00,9423.00,58.61,40.88,17.73,5405.00,3878.00,9348.00,57.82,41.48,16.34,5435.00,3276.00,8811.00,61.68,37.18,24.50
28033,24879.00,9586.00,34936.00,71.21,27.44,43.77,35437.00,13247.00,48981.00,72.35,27.05,45.30,44222.00,19627.00,64109.00,68.98,30.62,38.36,43559.00,21575.00,65794.00,66.21,32.79,33.42,43089.00,20591.00,65695.00,65.59,31.34,34.25
28035,13281.00,8500.00,22251.00,59.69,38.20,21.49,15966.00,9781.00,25936.00,61.56,37.71,23.85,15296.00,11622.00,27083.00,56.48,42.91,13.57,16574.00,13272.00,30236.00,54.82,43.89,10.93,15461.00,11716.00,28064.00,55.09,41.75,13.34
28037,2427.00,1486.00,3953.00,61.40,37.59,23.81,2883.00,1566.00,4473.00,64.45,35.01,29.44,2909.00,1733.00,4667.00,62.33,37.13,25.20,2735.00,1726.00,4493.00,60.87,38.42,22.45,2721.00,1502.00,4290.00,63.43,35.01,28.42
28039,5143.00,1977.00,7284.00,70.61,27.14,43.47,6182.00,1715.00,7950.00,77.76,21.57,56.19,7700.00,1532.00,9284.00,82.94,16.50,66.44,8376.00,1359.00,9856.00,84.98,13.79,71.19,8696.00,1027.00,9891.00,87.92,10.38,77.54
28041,3082.00,1317.00,4436.00,69.48,29.69,39.79,3827.00,1419.00,5275.00,72.55,26.90,45.65,4361.00,1366.00,5766.00,75.63,23.69,51.94,4531.00,1325.00,5922.00,76.51,22.37,54.14,4335.00,974.00,5369.00,80.74,18.14,62.60
28043,5129.00,4163.00,9385.00,54.65,44.36,10.29,5844.00,4154.00,10050.00,58.15,41.33,16.82,6234.00,5029.00,11304.00,55.15,44.49,10.66,5986.00,5288.00,11335.00,52.81,46.65,6.16,5970.00,4424.00,10513.00,56.79,42.08,14.71
28045,9326.00,4801.00,14548.00,64.11,33.00,31.11,12332.00,5023.00,17550.00,70.27,28.62,41.65,13020.00,3768.00,17007.00,76.56,22.16,54.40,12964.00,3917.00,17167.00,75.52,22.82,52.70,13811.00,3344.00,17637.00,78.31,18.96,59.35
28047,32256.00,19142.00,52616.00,61.30,36.38,24.92,38781.00,22555.00,61810.00,62.74,36.49,26.25,38757.00,22673.00,61684.00,62.83,36.76,26.07,39470.00,23119.00,63328.00,62.33,36.51,25.82,40354.00,21169.00,63313.00,63.74,33.44,30.30
28049,37753.00,46789.00,87770.00,43.01,53.31,-10.30,34269.00,51370.00,86265.00,39.73,59.55,-19.82,32949.00,75401.00,108662.00,30.32,69.39,-39.07,29664.00,76112.00,106491.00,27.86,71.47,-43.61,25275.00,67594.00,94681.00,26.69,71.39,-44.70
28051,1937.00,5447.00,7422.00,26.10,73.39,-47.29,1925.00,6170.00,8144.00,23.64,75.76,-52.12,1714.00,7765.00,9523.00,18.00,81.54,-63.54,1435.00,7812.00,9288.00,15.45,84.11,-68.66,1309.00,6689.00,8076.00,16.21,82.83,-66.62
28053,1628.00,2288.00,3944.00,41.28,58.01,-16.73,1626.00,2975.00,4651.00,34.96,63.96,-29.00,1462.00,3634.00,5114.00,28.59,71.06,-42.47,1293.00,3903.00,5212.00,24.81,74.88,-50.07,1151.00,3071.00,4253.00,27.06,72.21,-45.15
28055,366.00,555.00,941.00,38.89,58.98,-20.09,437.00,510.00,962.00,45.43,53.01,-7.58,364.00,579.00,946.00,38.48,61.21,-22.73,302.00,479.00,787.00,38.37,60.86,-22.49,298.00,395.00,699.00,42.63,56.51,-13.88
28057,5424.00,2994.00,8564.00,63.33,34.96,28.37,6751.00,2771.00,9596.00,70.35,28.88,41.47,7663.00,2084.00,9834.00,77.92,21.19,56.73,7393.00,1706.00,9318.00,79.34,18.31,61.03,8470.00,1117.00,9737.00,86.99,11.47,75.52
28059,30068.00,14193.00,45107.00,66.66,31.47,35.19,34035.00,15046.00,49414.00,68.88,30.45,38.43,35993.00,17781.00,54063.00,66.58,32.89,33.69,35747.00,17299.00,53655.00,66.62,32.24,34.38,33629.00,14657.00,49567.00,67.85,29.57,38.28
28061,3294.00,3104.00,6447.00,51.09,48.15,2.94,3808.00,4081.00,7926.00,48.04,51.49,-3.45,4135.00,5025.00,9187.00,45.01,54.70,-9.69,4193.00,5097.00,9340.00,44.89,54.57,-9.68,4038.00,4368.00,8475.00,47.65,51.54,-3.89
28063,600.00,2786.00,3408.00,17.61,81.75,-64.14,627.00,2798.00,3440.00,18.23,81.34,-63.11,551.00,3883.00,4470.00,12.33,86.87,-74.54,468.00,3951.00,4433.00,10.56,89.13,-78.57,490.00,3337.00,3860.00,12.69,86.45,-73.76
28065,2437.00,2835.00,5317.00,45.83,53.32,-7.49,2667.00,2955.00,5760.00,46.30,51.30,-5.00,2871.00,4454.00,7350.00,39.06,60.60,-21.54,2507.00,4267.00,6864.00,36.52,62.16,-25.64,2466.00,3720.00,6237.00,39.54,59.64,-20.10
28067,16341.00,7713.00,24340.00,67.14,31.69,35.45,19032.00,7344.00,26518.00,71.77,27.69,44.08,20157.00,8846.00,29161.00,69.12,30.34,38.78,20687.00,9211.00,30159.00,68.59,30.54,38.05,20133.00,7791.00,28352.00,71.01,27.48,43.53
28069,1915.00,2311.00,4261.00,44.94,54.24,-9.30,2107.00,2454.00,4589.00,45.91,53.48,-7.57,1935.00,3256.00,5209.00,37.15,62.51,-25.36,1789.00,3239.00,5052.00,35.41,64.11,-28.70,1778.00,2827.00,4639.00,38.33,60.94,-22.61
28071,7081.00,5139.00,12678.00,55.85,40.53,15.32,9004.00,6218.00,15388.00,58.51,40.41,18.10,10278.00,7997.00,18396.00,55.87,43.47,12.40,11075.00,8091.00,19505.00,56.78,41.48,15.30,10872.00,7969.00,19643.00,55.35,40.57,14.78
28073,12795.00,3478.00,16602.00,77.07,20.95,56.12,16288.00,3876.00,20294.00,80.26,19.10,61.16,18497.00,5159.00,23806.00,77.70,21.67,56.03,19101.00,5494.00,24889.00,76.74,22.07,54.67,18751.00,5190.00,24592.00,76.25,21.10,55.15
28075,17315.00,8412.00,25970.00,66.67,32.39,34.28,19395.00,10026.00,29555.00,65.62,33.92,31.70,19582.00,13332.00,33039.00,59.27,40.35,18.92,18700.00,13814.00,32777.00,57.05,42.15,14.90,17741.00,11269.00,29506.00,60.13,38.19,21.94
28077,3674.00,2841.00,6587.00,55.78,43.13,12.65,4119.00,2355.00,6522.00,63.16,36.11,27.05,4369.00,2587.00,6979.00,62.60,37.07,25.53,4192.00,2468.00,6698.00,62.59,36.85,25.74,4091.00,2195.00,6364.00,64.28,34.49,29.79
28079,4114.00,2793.00,6952.00,59.18,40.18,19.00,4926.00,3212.00,8173.00,60.27,39.30,20.97,5148.00,4151.00,9330.00,55.18,44.49,10.69,4863.00,4079.00,8983.00,54.14,45.41,8.73,4782.00,3584.00,8449.00,56.60,42.42,14.18
28081,15551.00,9142.00,25094.00,61.97,36.43,25.54,19878.00,9895.00,30010.00,66.24,32.97,33.27,22694.00,12021.00,34841.00,65.14,34.50,30.64,22415.00,12563.00,35306.00,63.49,35.58,27.91,22220.00,10029.00,32913.00,67.51,30.47,37.04
28083,4626.00,6401.00,11276.00,41.03,56.77,-15.74,4427.00,7240.00,11684.00,37.89,61.97,-24.08,4105.00,8914.00,13081.00,31.38,68.14,-36.76,3587.00,9119.00,12773.00,28.08,71.39,-43.31,3212.00,7787.00,11140.00,28.83,69.90,-41.07
28085,8540.00,4358.00,13000.00,65.69,33.52,32.17,9889.00,4372.00,14326.00,69.03,30.52,38.51,10781.00,5505.00,16353.00,65.93,33.66,32.27,10839.00,5471.00,16414.00,66.04,33.33,32.71,10550.00,4458.00,15193.00,69.44,29.34,40.10
28087,11404.00,7537.00,19230.00,59.30,39.19,20.11,12642.00,7904.00,20748.00,60.93,38.10,22.83,13994.00,13209.00,27387.00,51.10,48.23,2.87,13518.00,13388.00,27158.00,49.78,49.30,0.48,13271.00,11819.00,25575.00,51.89,46.21,5.68
28089,19109.00,10416.00,29859.00,64.00,34.88,29.12,24015.00,12942.00,37148.00,64.65,34.84,29.81,27203.00,19831.00,47177.00,57.66,42.04,15.62,28507.00,20722.00,49571.00,57.51,41.80,15.71,28265.00,20343.00,49802.00,56.75,40.85,15.90
28091,6796.00,4114.00,10998.00,61.79,37.41,24.38,7845.00,3828.00,11732.00,66.87,32.63,34.24,8513.00,4422.00,12979.00,65.59,34.07,31.52,8237.00,4393.00,12729.00,64.71,34.51,30.20,7836.00,3677.00,11693.00,67.01,31.45,35.56
28093,4723.00,7735.00,12592.00,37.51,61.43,-23.92,5932.00,8472.00,14486.00,40.95,58.48,-17.53,6683.00,9685.00,16445.00,40.64,58.89,-18.25,6473.00,9650.00,16240.00,39.86,59.42,-19.56,6587.00,8023.00,14839.00,44.39,54.07,-9.68
28095,7397.00,5783.00,13360.00,55.37,43.29,12.08,9223.00,6149.00,15459.00,59.66,39.78,19.88,10184.00,7169.00,17422.00,58.45,41.15,17.30,9723.00,7056.00,16918.00,57.47,41.71,15.76,10167.00,5524.00,15884.00,64.01,34.78,29.23
28097,2630.00,2187.00,4849.00,54.24,45.10,9.14,2953.00,2422.00,5396.00,54.73,44.89,9.84,3071.00,2609.00,5699.00,53.89,45.78,8.11,2947.00,2675.00,5645.00,52.21,47.39,4.82,2818.00,2115.00,4996.00,56.41,42.33,14.08
28099,6409.00,2563.00,9066.00,70.69,28.27,42.42,7581.00,2515.00,10133.00,74.81,24.82,49.99,8209.00,3114.00,11352.00,72.31,27.43,44.88,7837.00,3089.00,11015.00,71.15,28.04,43.11,7679.00,2715.00,10553.00,72.77,25.73,47.04
28101,5540.00,2147.00,7738.00,71.59,27.75,43.84,6156.00,2274.00,8472.00,72.66,26.84,45.82,6479.00,3218.00,9735.00,66.55,33.06,33.49,6394.00,3319.00,9777.00,65.40,33.95,31.45,6548.00,2756.00,9438.00,69.38,29.20,40.18
28103,1530.00,3383.00,4954.00,30.88,68.29,-37.41,1698.00,4293.00,6020.00,28.21,71.31,-43.10,1525.00,5030.00,6580.00,23.18,76.44,-53.26,1325.00,4920.00,6264.00,21.15,78.54,-57.39,1200.00,4347.00,5574.00,21.53,77.99,-56.46
28105,7959.00,6443.00,14804.00,53.76,43.52,10.24,5485.00,4178.00,9742.00,56.30,42.89,13.41,9320.00,9326.00,18792.00,49.60,49.63,-0.03,8761.00,9095.00,18117.00,48.36,50.20,-1.84,8576.00,8859.00,18124.00,47.32,48.88,-1.56
28107,5424.00,5880.00,11389.00,47.62,51.63,-4.01,6734.00,6540.00,13330.00,50.52,49.06,1.46,7620.00,8690.00,16415.00,46.42,52.94,-6.52,7629.00,9079.00,16826.00,45.34,53.96,-8.62,7449.00,7431.00,15064.00,49.45,49.33,0.12
28109,11575.00,4611.00,16477.00,70.25,27.98,42.27,14612.00,4392.00,19121.00,76.42,22.97,53.45,17881.00,4320.00,22326.00,80.09,19.35,60.74,17549.00,4366.00,22224.00,78.96,19.65,59.31,17782.00,3604.00,21883.00,81.26,16.47,64.79
28111,3026.00,1285.00,4359.00,69.42,29.48,39.94,3729.00,1259.00,5010.00,74.43,25.13,49.30,4067.00,1533.00,5640.00,72.11,27.18,44.93,4137.00,1527.00,5722.00,72.30,26.69,45.61,4135.00,1220.00,5432.00,76.12,22.46,53.66
28113,7464.00,6544.00,14166.00,52.69,46.20,6.49,8547.00,7578.00,16215.00,52.71,46.73,5.98,8651.00,9276.00,17992.00,48.08,51.56,-3.48,8181.00,9650.00,17974.00,45.52,53.69,-8.17,8009.00,8043.00,16310.00,49.10,49.31,-0.21
28115,6601.00,2771.00,9510.00,69.41,29.14,40.27,8375.00,2591.00,11061.00,75.72,23.42,52.30,9727.00,2982.00,12791.00,76.05,23.31,52.74,9448.00,2804.00,12411.00,76.13,22.59,53.54,10336.00,2386.00,12984.00,79.61,18.38,61.23
28117,5101.00,3287.00,8482.00,60.14,38.75,21.39,6503.00,3306.00,9876.00,65.85,33.48,32.37,7703.00,3020.00,10795.00,71.36,27.98,43.38,7075.00,2817.00,10033.00,70.52,28.08,42.44,7648.00,2067.00,9872.00,77.47,20.94,56.53
28119,1280.00,2103.00,3413.00,37.50,61.62,-24.12,1360.00,2032.00,3416.00,39.81,59.48,-19.67,1334.00,2803.00,4155.00,32.11,67.46,-35.35,1116.00,2837.00,3979.00,28.05,71.30,-43.25,1001.00,2312.00,3365.00,29.75,68.71,-38.96
28121,32983.00,8050.00,41435.00,79.60,19.43,60.17,41971.00,10738.00,53365.00,78.65,20.12,58.53,48140.00,14372.00,62861.00,76.58,22.86,53.72,48444.00,14988.00,64145.00,75.52,23.37,52.15,47178.00,14110.00,62768.00,75.16,22.48,52.68
28123,5601.00,3548.00,9206.00,60.84,38.54,22.30,6364.00,3780.00,10175.00,62.55,37.15,25.40,6584.00,5025.00,11641.00,56.56,43.17,13.39,6089.00,5031.00,11202.00,54.36,44.91,9.45,6122.00,4268.00,10522.00,58.18,40.56,17.62
28125,1074.00,1706.00,2903.00,37.00,58.77,-21.77,1115.00,1553.00,3081.00,36.19,50.41,-14.22,873.00,1907.00,2790.00,31.29,68.35,-37.06,737.00,1782.00,2532.00,29.11,70.38,-41.27,692.00,1479.00,2190.00,31.60,67.53,-35.93
28127,6254.00,3227.00,9574.00,65.32,33.71,31.61,6810.00,3262.00,10077.00,67.58,32.37,35.21,7641.00,4817.00,12545.00,60.91,38.40,22.51,7424.00,4723.00,12249.00,60.61,38.56,22.05,7393.00,3874.00,11419.00,64.74,33.93,30.81
28129,4838.00,1620.00,6528.00,74.11,24.82,49.29,5566.00,1493.00,7106.00,78.33,21.01,57.32,6265.00,1968.00,8277.00,75.69,23.78,51.91,6049.00,1979.00,8099.00,74.69,24.44,50.25,5928.00,1617.00,7627.00,77.72,21.20,56.52
28131,3702.00,1677.00,5523.00,67.03,30.36,36.67,4072.00,1502.00,5630.00,72.33,26.68,45.65,5149.00,1996.00,7192.00,71.59,27.75,43.84,5420.00,2003.00,7532.00,71.96,26.59,45.37,5306.00,1573.00,7045.00,75.32,22.33,52.99
28133,3369.00,4981.00,8415.00,40.04,59.19,-19.15,3492.00,6057.00,9663.00,36.14,62.68,-26.54,3245.00,7838.00,11156.00,29.09,70.26,-41.17,2929.00,8199.00,11228.00,26.09,73.02,-46.93,2794.00,6725.00,9598.00,29.11,70.07,-40.96
28135,2428.00,3041.00,5523.00,43.96,55.06,-11.10,2725.00,3377.00,6161.00,44.23,54.81,-10.58,2786.00,4105.00,6923.00,40.24,59.30,-19.06,2499.00,3959.00,6503.00,38.43,60.88,-22.45,2462.00,3337.00,5870.00,41.94,56.85,-14.91
28137,5148.00,3441.00,8693.00,59.22,39.58,19.64,6663.00,4279.00,11001.00,60.57,38.90,21.67,7678.00,5003.00,12731.00,60.31,39.30,21.01,7332.00,4933.00,12406.00,59.10,39.76,19.34,7495.00,3926.00,11627.00,64.46,33.77,30.69
28139,5381.00,2908.00,8403.00,64.04,34.61,29.43,6048.00,2983.00,9113.00,66.37,32.73,33.64,6937.00,2623.00,9629.00,72.04,27.24,44.80,6717.00,2317.00,9164.00,73.30,25.28,48.02,7240.00,1842.00,9235.00,78.40,19.95,58.45
28141,4122.00,2747.00,6992.00,58.95,39.29,19.66,5288.00,2775.00,8165.00,64.76,33.99,30.77,6249.00,1962.00,8292.00,75.36,23.66,51.70,6133.00,1643.00,7936.00,77.28,20.70,56.58,7166.00,999.00,8371.00,85.61,11.93,73.68
28143,792.00,1539.00,2366.00,33.47,65.05,-31.58,845.00,1934.00,2815.00,30.02,68.70,-38.68,1017.00,3279.00,4323.00,23.53,75.85,-52.32,883.00,3475.00,4382.00,20.15,79.30,-59.15,853.00,2667.00,3567.00,23.91,74.77,-50.86
