fips,poor_or_fair_health_percent,poor_physical_health_days,poor_mental_health_days,low_birthweight_percent,smokers_percent,obesity_percent,food_environment_index,physically_inactive_percent,access_to_exercise_percent,excessive_drinking_percent,alcohol_impaired_driving_death_rate,STI_rate,teen_birth_rate,uninsured_percent,primary_care_physician_rate,dentist_rate,mental_health_provider_rate,mammography_screening_percent,high_school_cohort_size,high_school_graduation_rate,some_college_percent,unemployment_percent,children_in_poverty_percent,income_inequality,single_parent_households_percent,violent_crime_rate,injury_death_rate,particulate_matter,severe_housing_problems_percent,drive_alone_percent,Driving alone to work - 95% CI - Low - 2016,long_commute_percent,child_mortality_rate,infant_mortality_rate,frequent_physical_distress_percent,diabetic_percent,HIV_rate,food_insecure_percent,limited_access_to_food_percent,drug_overdose_mortality_rate,motor_vehicle_mortality_rate,insufficient_sleep_percent,uninsured_adults_percent,uninsured_children_percent,median_household_income,free_lunch_percent,segregation_black_to_white,segregation_nonwhite_to_white,homicide_rate,population_2016,age_under_18_percent,age_65_or_older_percent,black_percent,american_indian_percent,asian_percent,hawaiian_or_pac_islander_percent,hispanic_percent,white_non_hispanic_percent,not_proficient_in_english_percent,female_percent,rural_percent
48177,24,4.1,3.4,8.776978417,17.2,32.9,6.4,31.1,33.81127884,15.2,26.31578947,543.7765029,76.92307692,30.66358847,39.38558,53.75819,29.32265,45,255,89.18627451,42.20737228,3.892968514,28.5,5.38660763,41.27191347,514.6680391,88.26833574,8.54,15.42983101,75.20541324,71.81061261,26.5,,,13.1,14.2,62.4141805,14.9,14.04469524,,28.82965995,33.6,36.65798611,18.32831592,42291,63.17575758,42.3560269,23.13416439,,20462,26.50278565,16.1470042,6.289707751,1.725149057,0.518033428,0.107516372,49.37933731,42.94790343,8.809267241,49.47219236,65.27995153
48179,16.9,3.5,3.1,8.781512605,15.5,28.1,6.8,29.6,81.12713557,17.6,16.66666667,391.6789973,76.02339181,25.26549903,34.7177,47.73477,8.67905,48,252,89.47619048,50.74827644,4.068587662,18.3,4.441484783,30.99929627,515.7342657,81.55748487,9.96,11.87241583,84.46351931,80.81683885,18.6,65.64551422,12.1899958,10.4,10.6,139.387766,16.1,7.453596084,,28.88721427,33.4,30.05647868,15.61048441,49012,46.52981427,48.18452548,38.2469157,,23044,25.74205867,15.30550252,4.595556327,1.423363999,0.663947231,0.013018573,27.14806457,65.37927443,4.032602,47.45269918,19.38761926
48181,15.5,3.4,3.2,7.568169171,16.2,29.4,5.7,27.5,72.54895472,17.3,36.28318584,347.7262476,55.31315975,23.12982806,51.49036,58.28355,100.37722,59,1356,94.78834808,56.16428722,4.828706438,22.4,4.519554165,34.62116184,268.2737699,78.46330604,10.03,15.09656652,79.80509141,77.94766088,29.7,56.79911187,5.077548006,10.2,10.6,95.14842163,20,10.68017353,15.76849672,21.33161416,32.3,27.19015898,13.79447294,49261,46.52859496,54.09058399,37.30426786,4.1,123534,23.79183059,16.97508378,5.90039989,1.813265984,1.150290608,0.069616462,12.59410365,76.77805301,2.666514978,51.1907653,43.15047528
48183,18.3,3.7,3.3,8.799179427,17,35.1,5.7,28.6,71.40474821,16.7,32.28346457,800.6000424,70.92852508,24.10175128,73.15646,83.60118,119.31431,59,1600,92.494375,54.40942881,4.80366239,26.5,5.015932167,41.8752,504.3874429,69.31151111,10.08,16.71287568,83.91567153,81.88903689,20.7,77.29391609,8.357348703,11.1,11.2,364.1887745,20.7,9.026427845,5.150642746,22.13983899,33.6,28.77457131,13.98835071,50020,51.12235812,37.09049341,30.40506394,8.2,123204,25.78406545,14.17405279,19.92711276,0.953702802,1.300282458,0.103081069,18.01970715,58.84062206,4.144776277,51.03081069,13.36235932
48185,18.8,3.7,3.2,8.111762055,16.7,31.7,5.3,29.9,44.02345512,16.8,16.98113208,399.5071501,52.39019227,27.43376079,29.78517,14.72104,7.36052,50,272,92.89522059,39.21908894,4.768701201,24.6,4.822043371,44.96554043,341.7306127,79.36805062,8.7,17.78542742,78.31950208,74.11969958,46.8,83.57011533,,11.1,12.3,159.9502377,18.9,16.40074318,,30.66593499,33.8,31.52456597,18.06914547,44795,56.93615067,36.18634212,27.32781351,,27172,21.96010599,16.04960989,16.00176652,0.875901664,0.651405859,0.092006477,22.82864714,59.06447814,3.644989128,45.45856028,68.90317246
48187,15.3,3.2,2.9,8.069458631,13.5,32,7.2,23.8,82.68343306,19.3,17.91044776,337.5261905,39.76205385,20.85487287,30.72991,29.20204,25.80645,49,1748,93.56721968,62.74041759,4.28275997,14.7,3.765895855,26.04649908,207.6189721,51.57837186,8.51,12.46421493,82.5309786,81.00416494,37.4,41.04455016,4.951355108,9.6,10.4,66.08511763,13.4,9.352504438,7.204711416,11.96115018,33.2,24.69231039,12.95695273,61825,34.3412527,30.78861575,20.89526129,2.2,147250,26.15483871,13.00237691,7.037691002,0.98336163,1.680135823,0.204414262,36.98539898,52.18675722,3.029699176,50.62682513,26.16225586
48189,25,4.1,3.4,9.801102325,17.5,28.3,5.7,30.1,63.99801505,16.2,31.81818182,500.2061289,89.80658651,26.22284513,36.3494,25.92166,80.64516,56,432,91.49305556,43.12017641,9.359570142,32.5,4.518767934,35.92581514,215.6695725,56.9545359,9.33,14.34671221,81.20639842,78.90092965,15.6,57.81600058,4.923798359,13.1,12.6,87.24176438,18.1,14.20721088,,18.21147481,35.5,33.34767411,13.51299511,40213,62.46575343,36.63761226,17.84517117,,34720,27.69297235,12.96947005,4.910714286,1.658986175,0.610599078,0.129608295,58.21428571,35.22753456,6.045721909,48.11059908,23.09982632
48191,23.2,4.2,3.6,12.91512915,17.1,31.1,5.5,31.4,28.95914107,13.7,0,364.4093532,70.99143207,37.34356076,61.74745,0,,55,,,45.45454546,6.25,38.6,4.685145548,31.9201995,235.1788339,90.33423668,9.6,14.17322835,82.15802889,73.70456651,17.4,,,13.4,15.3,,19,14.48396832,,,32.4,43.76119403,24.43653618,33324,61.94029851,,,,3147,23.5780108,23.6097871,6.927232285,1.49348586,0.444868128,0.06355259,34.35017477,57.48331745,5.719857004,51.19161106,100
48193,13.3,3.1,3,5.417956656,13.1,33,6.4,30.2,,16.7,7.692307692,312.9890454,45.60810811,28.17176318,108.30325,60.98305,36.58983,55,,,52.54452926,4.647926524,26.2,4.909157468,27.12060012,254.2529586,99.68433295,9.36,11.52597403,82.91858679,75.12797136,22.7,,,9.2,11.4,98.64712514,18,7.79513828,,32.1586947,28.4,32.50851305,17.73049645,41207,43.67046216,,16.32439886,,8199,20.7586291,25.83241859,0.841566045,1.756311745,0.622027077,0.060983047,11.26966703,86.05927552,2.080426234,50.92084401,64.3771281
48195,19.3,3.6,3.1,6.814310051,15.1,28.6,7,28.2,62.46214146,16.9,40,72.450643,53.64238411,27.73907536,36.0036,18.15211,18.15211,39,,,46.2962963,2.58594463,18,3.772341037,20.70431087,182.2993237,79.07411401,10.77,17.1875,84.86867895,80.95057148,14.1,,,11.1,11.7,,12.5,12.83327298,,28.42450709,31.8,32.81049936,18.27830189,50698,42.82715185,,18.4543529,,5509,29.04338355,14.53984389,0.689780359,1.688146669,0.30858595,0,45.3802868,52.73189327,10.06436513,49.28299147,40.33493675
48197,22.5,4.3,3.7,9.537572254,18.5,31.7,5.4,28.2,68.27736168,14.4,11.11111111,146.9867712,59.00621118,26.05042017,124.50199,76.37475,76.37475,39,,,33.08108108,5.024213075,29.4,5.765445967,34.09586057,126.9438274,58.53944095,9.7,15.51724138,72.86821705,66.0884475,14.4,,,13.5,14.3,,19.9,13.20629782,,,32.4,29.83764809,17.37804878,36992,59.4520548,,,,3928,23.57433809,19.75560082,5.448065173,1.018329939,0.66191446,0,22.78513238,68.86456212,2.860927152,49.05804481,100
48199,13.6,3.2,3.1,8.360258481,15.1,34.4,6,32.7,71.98682163,18.8,28.30188679,210.1830042,53.22554826,18.66590141,25.26301,21.57459,23.37247,59,653,96.02986218,56.69257648,6.20382315,17.3,4.72171383,27.37289356,151.3577147,84.45085106,9.26,10.99169516,87.22990401,85.42195244,46.9,30.23028363,5.484460695,9.5,9.6,90.74209327,19.5,8.005152203,15.64116755,26.81613595,31.1,22.0832331,10.91563929,53872,33.97316619,65.07260371,46.33732445,4.9,55621,24.83953902,15.17951853,5.596806961,0.5321731,0.702971899,0.014383057,5.555455673,86.80893907,0.769603567,50.55105086,51.54754278
48201,19.8,3.3,3.2,8.765009213,13.9,27.4,6.5,21.2,96.53533487,17.5,40.8825093,557.1149823,52.62686237,27.45351697,57.85301,63.65153,94.79057,56,47096,86.03318753,57.04620651,4.920972736,25.1,5.06219648,35.56838126,725.4517483,52.06047513,8.75,21.36004445,78.93086113,78.64228298,43.2,54.1120794,5.970424949,10.5,10.6,635.8553018,18,7.148313252,9.208157538,10.83597415,34.5,33.41577226,14.13267422,54230,58.95587411,51.26603666,35.85273967,8.8,4441370,27.13599633,9.210739029,18.50483072,1.11609706,7.001015452,0.130838007,41.77855031,31.42872582,11.88487154,50.22330947,1.213280329
48203,17.7,3.6,3.3,9.337251061,17.1,33,5.9,29.6,55.61396291,16.8,38.82352941,421.0526316,56.46173149,22.10083881,28.40654,22.27635,20.79126,58,770,92.46428571,53.31101191,5.452189207,22.7,5.003989864,34.90486513,405.1377468,78.74538389,10.33,13.76107151,84.98526226,83.11074769,26.7,71.72026171,6.985055231,10.8,11.4,180.4560617,20.8,6.620585445,10.41294776,29.18016794,33.9,26.02158329,13.58373178,48461,50.72474883,37.41445324,34.88716088,7.8,67336,24.91089462,14.85386717,22.02685042,1.216288464,0.747000119,0.109896638,12.3128787,63.24105976,3.132452981,51.1108471,56.05430361
48205,13.9,2.9,2.6,6.775700935,13.5,29.8,7.1,27.7,16.26525899,20.4,0,,40.18691589,23.76963351,,,16.42306,,,,37.4537037,2.569444444,10.5,4.112915465,8.955223881,240.2795981,39.67335604,10.56,8.454810496,83.52124892,,8.1,,,8.4,9.4,,15.5,6.525035769,,,32,26.63806552,18.18181818,64182,47.11590297,,,,6089,21.08720644,14.56725242,7.341106914,0.706191493,0.706191493,0.016423058,26.34258499,64.55904089,5.385281385,38.34784037,57.25833058
48207,17.7,3.5,3.2,7.712765957,15.1,29.5,6.4,28.3,6.492625869,16.5,18.18181818,169.4628029,47.77594728,24.31248479,34.04255,52.00208,52.00208,46,,,46.8730259,4,34.9,5.083196186,33.13096271,133.3259263,67.73690984,9.63,7.862903226,87.8607421,,16.5,,,10.9,12.4,218.6878728,17.5,8.709475072,,,30.8,28.61026164,13.89114541,35607,55.6851312,,6.994732294,,5769,20.07280291,21.65019934,3.778817819,0.988039522,0.693361068,0,25.46368521,68.27873115,9.212164325,47.11388456,47.61824038
48209,18.2,3.4,3.2,7.585923593,14.2,23.6,7,19.1,94.14220881,21.1,27.83505155,682.2888928,26.54973812,21.27659575,41.47115,33.50899,82.69153,59,2012,89.88146123,68.60640135,4.21688048,17.4,5.379249325,26.01825498,208.6660455,44.76745321,8.67,22.2476854,76.99127013,75.2885066,47.5,30.9293018,4.255616018,10.4,9.3,115.4775823,15.5,6.575346201,5.659939514,13.89959439,31,24.66425127,12.99672101,59569,39.74538066,42.97341713,32.03776908,2,185025,23.63464397,9.972706391,3.534657479,1.19767599,1.534927713,0.190785029,37.03769761,56.22699635,3.637024686,50.195379,31.71214523
48211,16.4,3.4,3.1,6.581740977,15.2,30.9,8.1,29.5,83.68794326,18.2,5.882352941,318.627451,66.27218935,24.94462901,96.2001,,23.92344,,,,53.00092336,2.415270744,12.7,4.181818182,29.19708029,417.9817453,85.78493213,10.02,10.67615658,75.9702286,69.37488321,15.3,,,10.3,10,,12.6,2.343446215,,48.08581469,30.9,28.39400428,18.78287002,66505,32.9218107,,,,4180,31.57894737,12.46411483,0.38277512,1.220095694,0.837320574,0.071770335,32.34449761,64.97607656,5.676037483,49.23444976,26.95035461
48213,17.9,3.8,3.4,6.842664239,16.6,31.2,5.6,31.7,61.87159375,15.5,36.76470588,283.2073229,59.58564009,26.46199305,45.75786,32.79102,41.61937,63,624,93.86939103,47.21057536,5.528825623,31.1,4.270271754,30.99502203,379.7314156,88.21480687,9.52,15.98482349,77.57235274,75.98169398,37.6,52.16042856,5.487171882,11.5,12.2,100.8201038,20.2,11.01563701,15.60792883,25.65646898,31.6,31.45061241,14.29909632,40921,55.79612088,51.18251627,34.39338985,3.9,79290,22.03934922,20.81346954,6.432084752,0.814730735,0.663387565,0.078193972,11.95358809,79.05662757,2.246223789,51.1867827,60.11052819
48215,30.4,4.7,3.5,7.84928275,14.9,36.7,5.3,24.9,60.59238302,14.4,29.64071856,407.2893006,75.57612319,38.16774197,45.09826,24.42625,42.95652,58,13840,85.26625723,45.34469843,8.679441602,45.5,5.639641657,32.90016901,309.6480889,29.87910474,8.61,28.06502017,79.22097027,78.28608576,22.9,47.62339203,4.888286029,16.1,15.6,168.9183594,13.9,26.55126528,2.93443853,11.49031197,32.2,51.26340569,16.94524999,34368,82.34405838,64.88325362,20.79209041,4.3,831073,33.61064552,10.3745399,0.444605949,0.521855481,1.120479188,0.04115162,91.19331274,7.120674117,21.25737779,51.22907374,5.138692952
48217,18.4,3.7,3.4,7.917605407,16,30.5,6.9,23.9,51.05303656,15.5,27.41935484,290.4741563,55.91582038,27.36075719,37.33165,28.69605,25.82645,56,394,94.2322335,49.10901468,5.273719195,32.2,4.423590022,34.11272459,159.1194144,77.5264502,9.41,16.03109959,80.25839426,77.73237665,41.9,67.89066651,11.26760563,11.4,12.4,99.54005629,18.7,1.09039653,10.49758556,28.9711961,31.8,32.2592362,16.49796393,41521,57.43274404,52.32474152,41.42186301,,34848,23.90094123,20.11880165,6.427915519,0.880968779,0.490702479,0.10617539,20.07862718,71.45890725,4.04237185,50.85227273,76.26606629
48219,19.1,3.4,3.1,9.490835031,15.8,29.5,6.9,26.2,61.08131677,17.5,22.22222222,485.4368932,69.04932094,23.59023993,46.74883,42.41422,42.41422,42,319,85.56426332,54.80610182,3.888614269,21,4.290878348,29.04220779,428.0673338,70.12076354,9.25,12.46867168,78.16962985,74.7138597,23.1,56.54281099,,10.6,10.9,53.72300419,13.5,11.76595632,,19.21682154,31.8,28.60335196,13.36701883,50124,47.49340369,26.55288778,12.13555543,,23577,26.93302795,13.5301353,3.643381261,1.480256182,0.470797811,0.046655639,46.72774314,47.95775544,5.081753995,50.55350554,39.84739481
48221,13.5,3,3,6.955445545,13.4,25.8,6.4,26.3,74.14716111,16.6,13.33333333,249.7886404,48.45859359,22.91363841,54.81523,44.50956,81.60086,65,506,91.8339921,55.89560646,4.856557377,20.4,4.0002689,26.26038781,163.5821279,80.42004006,9.63,13.06349976,82.97181574,80.25243803,42.6,43.86775028,7.942417473,9,11.3,98.87640449,16.9,10.04104273,17.62447284,21.81061674,28,26.35730699,14.1857788,55472,42.89225197,62.15669549,41.46695035,2.4,53921,20.61719924,24.07225385,0.71400753,0.960664676,0.637970364,0.090873686,11.51128503,85.42311901,1.936694305,50.89111849,32.84553163
48223,17.2,3.6,3.3,7.625075347,16.7,29.3,6.3,29.6,38.8185774,16.5,19.04761905,304.4912459,53.41422793,28.24526183,33.74104,25.05498,52.89385,54,447,92.30201342,48.84444977,4.681189921,32.8,4.101587463,28.6162465,179.5013229,85.55967929,10.09,16.21417798,78.55983773,76.67186576,24.9,41.7350658,,11.1,11.7,131.2245321,19.1,6.150771962,,24.05335769,31.8,32.823237,18.33386941,44076,52.32947625,54.83311609,33.75358191,,35921,25.19696,17.22947579,7.09055984,0.977144289,0.651429526,0.105787701,16.22449264,74.19336878,3.486927808,50.66117313,59.62572168
48225,18.9,3.8,3.4,10.01131222,17.5,29.9,4.7,32.4,49.30894994,14.8,15.625,284.9617892,56.26373626,26.98554802,26.18829,30.78141,17.58938,53,214,93.44626168,43.32685169,5.247514605,37.4,5.699769053,37.25445925,168.526024,81.23268461,8.82,14.96512365,78.00705237,73.70963624,34.4,,,11.7,13.8,365.8781075,23.8,12.46089586,,33.49084178,34.5,31.58777817,15.62705187,33698,56.27996165,40.36514683,36.9002388,7.4,22741,19.66052504,20.61474869,25.17479442,0.685985665,0.576052065,0.013192032,10.93619454,61.95857702,2.06622879,47.06477288,73.48727457
48227,18.9,3.5,3,10.97217881,15.9,30.5,5.4,27.2,71.5868845,18.7,19.04761905,516.8323543,81.50675942,20.70262515,30.43129,30.01282,120.05129,39,358,89.97486034,45.64841499,4.38372178,22.7,4.515819942,36.67420246,561.0427689,80.98725159,9.78,11.14620939,79.7063969,77.89155011,15.2,76.21467132,8.379888268,10.8,11,231.7069076,15.5,22.49244592,13.86244755,19.20083667,31.7,24.911524,11.29810667,47299,47.10498779,29.25814813,21.77384352,5.8,36651,21.88207689,12.27797332,6.016206925,1.609778724,1.173228561,0.117322856,40.31267905,50.98905896,6.947972387,43.07113039,20.0645493
48229,37.8,5.2,4,10.84337349,20.5,29,0.7,26,0.431530495,12.8,17.07317073,539.4066527,71.2945591,37.02190865,,0,,,,,22.23634053,6.106870229,38.8,4.673706076,45.22222222,123.8213163,,10.53,24.65753425,71.19617225,58.79888369,39.9,,,18.6,20,,13.4,72.27445607,,,35.8,43.73650108,22.7021041,32086,73.59550562,,,,3211,24.5094986,17.19090626,1.027717222,1.370289629,1.090003114,0,78.16879477,19.12176892,27.45098039,49.33042666,100
48231,16.9,3.7,3.3,8.038040646,16.5,30.3,6.1,27.7,58.01530263,17,26.31578947,405.3790237,51.49992958,26.42415828,36.76133,29.38085,57.63168,56,913,92.74808324,51.25113631,5.750307503,30.2,5.384276693,34.88372093,410.7267625,66.65926008,10.02,20.61603651,82.18032363,80.16837667,37.4,73.75753673,9.345794393,11.1,11.1,124.9670226,20.4,5.737244953,10.6617927,20.3047037,32.1,30.72368934,16.39977913,43385,50.20591776,47.74293328,38.52368821,3.3,88493,23.89454533,15.35601686,8.006282983,1.137943114,1.421581368,0.186455426,14.93564463,73.40128598,2.694471624,50.59722238,56.63133207
48233,16.3,3.5,3.2,10.30082042,16.7,32.9,6.2,29.8,76.70880361,18.6,36.66666667,497.2174072,68.59205776,23.21399556,32.08213,32.14991,13.77853,51,272,91.29595588,57.74340309,4.377487209,18.3,4.66277666,43.27291739,763.9791938,89.83095448,10.27,11.35817308,81.09657186,77.92656131,21,73.24429125,9.633027523,10.6,10.7,50.74711023,16.7,11.89226231,15.26391306,29.18363641,31,27.65790506,13.89305347,51508,39.42015431,48.78016628,32.21666429,,21773,26.35833372,14.71088045,2.512285859,2.057594268,0.620033987,0.087264043,22.32581638,71.41413678,2.639310547,49.99311073,22.56433409
48235,14,2.9,2.8,,12.9,29.4,5.1,28.9,0.250156348,18.3,15,,43.47826087,21.14503817,0,0,,,,,57.19557196,3.69088812,13.5,4.331874271,18.32460733,61.52584085,,10.32,5.982905983,78.62068966,73.28680448,46.4,,,8.9,10.8,,14,28.08541998,,,29.9,23.18992655,15.92689295,63054,31.89368771,,,,1574,22.23634053,18.29733164,1.270648031,0.82592122,0.381194409,0,27.50952986,68.48792884,0.463883367,48.15756036,100
48237,16.3,3.5,3.1,9.221902017,16.5,29.3,5.9,25.2,56.89960195,18.5,21.42857143,155.8499388,55.67338282,27.67885036,55.82226,11.29305,,41,,,36.88708952,3.76626341,19.1,4.129838607,20.85040984,200.3788983,75.42816576,9.81,11.79401993,79.88110138,75.04001152,34.1,,,10.5,10.3,210.5263158,17.1,14.08716403,,26.90980467,31.7,31.3057041,19.56305859,52030,44.88636364,,10.01000455,,8855,21.72783738,16.31846415,3.997741389,1.005081875,0.609824958,0.112930548,16.26199887,77.91078487,2.12339271,44.08808583,53.21760283
48239,16.3,3.3,3,7.310149042,14,33.4,7.2,28.3,51.62344583,17.5,28.57142857,301.6485444,61.3458529,22.43829469,6.85354,20.35416,,49,222,94.62837838,55.83740831,3.904724717,19.9,4.587438723,25.91380251,180.3785607,71.78851947,8.71,11.9460501,82.38655462,77.81330711,35.8,,,10,11.4,43.27880204,15.1,6.233484159,,30.34717164,31,26.16130989,14.8839556,52185,43.60808709,56.9868874,38.53633931,,14739,26.06011263,16.68362847,6.601533347,0.83452066,0.685256802,0.033923604,31.43361151,60.03799444,3.820072333,50.07802429,61.81882771
48241,16.8,3.5,3.3,10.05115859,17.3,33,5.3,31.2,57.30327639,16,37.5,359.1014114,64.25406204,22.8104621,47.68717,30.94059,19.68947,58,446,94.97197309,43.77514937,8.082603939,27.6,5.163356353,32.48270387,306.3910982,71.5447518,9.35,14.61370262,78.59772423,75.08772628,38.2,56.18450993,7.213706042,10.8,12.3,91.49750923,22.8,8.713308697,,23.27933598,31.6,26.94640798,13.83578296,41017,49.81812431,52.03605971,49.49936696,,35552,24.34743474,18.21838434,16.40976598,0.658190819,0.677880288,0.059068407,6.618474347,74.56683168,1.966653695,50.82414491,78.18538225
48243,18.2,3.5,3.1,,13.3,27.3,7.3,26.1,83.47566183,14.2,0,,33.98926655,32.82894737,44.38526,0,181.4882,44,,,42.8115016,3.66894198,29.2,3.405229008,20.99125364,141.7434444,95.51927753,11.05,8.522727273,60.13195099,49.78938338,28.1,,,10.6,15,,12.1,10.94620323,,,29.6,34.7146208,22.83464567,46364,43.44023324,,,,2204,11.97822142,29.90018149,0.725952813,1.179673321,0.408348457,0.045372051,33.71143376,62.74954628,6.422433288,49.68239564,100
48245,19.5,3.7,3.3,10.46492857,18.1,36.9,4.6,30,70.10619448,16.8,28.57142857,511.4906697,53.34038369,23.83069457,60.23189,56.69316,80.08405,61,2652,89.9479638,51.02221436,8.242113197,32.3,5.589341886,45.71211096,651.9736653,64.25623801,9.49,16.54358256,85.00867588,83.7444454,19,67.70818189,7.780375716,11.6,12.5,461.6569586,24.9,10.59146764,12.42718857,16.67010879,34.8,28.99628509,11.63299363,41147,57.771261,54.08874924,48.9986073,9.6,252235,23.69020953,13.42240371,33.42795409,0.95307947,3.863064206,0.089202529,18.86574028,42.47943386,4.286333909,48.82153547,8.402008935
48247,31.2,4.5,3.4,9.907120743,15.6,30.4,9.7,28.2,87.30188679,14.3,11.11111111,400.076205,108.3665339,26.80082323,19.06578,19.0295,,53,75,92.5,53.17815577,5.802197802,32.9,5.213241496,34.61835004,149.4768311,60.79258331,8.46,10.08403361,78.45592071,69.44374159,26.5,,,14.9,17.6,,6.1,0.812113752,,,34.1,34.15233415,13.23622546,36929,65.83184258,,7.318429541,,5255,30.04757374,15.83254044,0.456707897,0.551855376,0.704091342,0.038058991,91.64605138,6.660323501,7.301331182,49.8001903,17.39622642
48249,27.3,4.2,3.4,10.94179894,15.3,29.3,8,28.1,47.84514423,15.1,15.09433962,617.9048714,79.85160322,22.34436343,35.98848,29.01845,58.0369,47,635,78.50944882,45.60855097,5.200513631,28.5,5.516792823,37.290024,663.49112,86.30554101,8.45,13.42952275,84.10046869,82.03592332,43.2,80.3399649,6.469115192,13.6,15.1,48.44521149,9.7,9.905198343,,25.74342847,33,27.80677216,11.76136824,46200,63.47451067,54.70339617,18.05175761,8,41353,28.16724301,14.0836215,0.570696201,1.073682683,0.570696201,0.053200493,79.66773874,18.74833749,4.514417774,50.57674171,40.08521475
48251,14.7,3.2,3,7.554533417,15,33.2,6.8,25.7,70.48047491,19,23.80952381,323.9029986,51.0805501,24.22791007,48.47874,34.93039,53.98334,57,2151,91.66410972,51.60072032,4.977707772,19,3.799140787,28.31425905,241.7049765,60.59819071,9.62,13.70352487,84.53109561,83.51191945,48.7,60.26003117,8.11879814,9.5,9.3,109.4981603,16.6,6.648781581,9.450090635,19.12594434,32.4,28.3828239,15.49318891,55926,42.00105946,45.66333585,27.43917572,2.9,157456,26.39975612,13.17701453,2.83380754,0.971700031,0.877705518,0.509348643,20.01066965,73.96097958,3.242561142,50.04255157,37.87417017
48253,18.4,3.6,3.1,7.863383638,16.9,30.2,6.5,28.8,23.02742303,19,56.52173913,220.2974015,64.14425067,26.23181217,35.2485,10.0321,10.0321,44,,,29.63191129,5.448065173,27.4,4.788729987,29.83286908,290.4841947,66.81758799,9.59,11.41060198,80.09085522,,27.3,,,10.9,10.8,1018.470568,17.6,7.961783573,,22.06311474,33.8,30.84820908,15.5627356,41079,50.76750281,46.11589118,27.45088225,,19936,17.80196629,14.37098716,12.23916533,1.254012841,0.69723114,0.010032103,27.08166132,58.95365169,2.53224038,37.08868379,85.14998515
48255,23.4,4,3.2,9.333333333,16.9,30.5,6.7,30.5,51.13329736,17.5,24.32432432,308.5406683,75.70864729,19.12741696,19.89258,46.96096,,40,170,92.42647059,38.8309923,3.77781335,30,6.651503519,41.13498993,194.9922446,82.78919468,8.48,16.12903226,79.85166873,68.55352109,28.2,,,12.6,12.7,157.7162684,15.2,10.39001415,,27.7098303,34.9,22.79401283,11.26586196,43986,52.17937972,36.51787458,25.5906662,,14906,21.18609956,14.54447873,7.963236281,1.100228096,0.382396351,0.040252247,52.4620958,38.51469207,5.294910923,41.66107608,38.39044792
48257,14.8,3.2,3,8.162472063,14.9,30.5,6.9,29.2,66.63667151,18.8,43.24324324,328.7963804,46.30941139,23.03248184,29.47461,36.85857,82.70704,58,1640,91.88841463,57.36300781,5.094087518,19.2,4.183731036,27.08005491,278.4328932,57.6332698,9.81,15.78262755,82.68970762,81.3846576,54,48.1967758,5.93385214,9.6,9.6,158.2686581,17.5,4.210723974,13.47391114,19.00884813,31.9,27.60659676,13.79332334,57585,42.93570562,39.87783166,28.70463233,5.4,111236,27.64932216,11.79204574,10.28084433,0.954726887,1.034736956,0.080909058,19.37232551,67.48624546,4.203624369,50.81897947,48.81761006
48259,13.1,2.9,2.9,7.461442268,12.5,27.4,7.7,22.2,79.86231667,17.5,24.13793103,311.4918233,21.95324552,20.52538138,71.49288,74.58848,131.17284,67,675,99.01555556,67.42303609,4.005576707,12.4,4.536707749,18.80572501,108.9229273,63.01269419,8.61,17.66091052,77.53699461,73.74018519,45.1,53.30490405,,8.7,10.3,76.10853739,14.7,1.870644344,,17.32501733,28.2,22.93858633,15.31464041,77764,22.19710068,74.35187075,51.25065131,,38880,23.40792181,19.13580247,0.787037037,0.730452675,0.956790124,0.100308642,22.37139918,74.4212963,3.500102342,51.16255144,58.15923376
48261,28.4,4.2,3.3,,16.2,29.5,4.4,27.5,0,15,0,,,20.57971015,0,0,0,,,,50,2.865329513,30.3,3.623948718,8.227848101,856.0311284,,8.61,5.882352941,96.41025641,86.79570996,12.7,,,14.1,16.3,,15.2,33.13502061,,,34,24.31372549,9.473684211,38451,59.03614458,,,,400,25.5,15.25,2.5,1.5,0.5,0,74,21.25,19.40594059,48.25,100
48263,15.3,3.3,3.1,,13.5,29.6,4.6,30.4,,15.8,0,,,26.9982238,0,0,0,,,,75.16339869,3.238095238,20.1,4.003707929,30.05464481,445.3441296,,9.47,4.810126582,76.19047619,72.37853399,9.5,,,9.9,12.2,,16.2,29.08204601,,,29.4,29.15601023,23.20441989,43026,28.27586207,,,,785,21.52866242,26.87898089,0.891719745,1.27388535,0,0.127388535,18.08917198,78.21656051,2.645502646,50.70063694,100
48265,16.9,3.4,3.2,9.022957822,14.1,25.3,6.1,29.9,79.98790932,15.2,26.31578947,243.0402121,53.36318686,25.68475744,84.07903,63.28864,229.4213,66,496,90.21875,57.07416115,4.346217866,28.7,4.457106981,33.53287125,165.0941833,92.52777845,8.76,16.7607362,80.16557434,77.16392401,15.8,37.97179961,,10.5,13.1,65.18753056,16.9,12.37657292,11.31063666,21.69021742,27.8,29.53020134,15.96052238,44113,50.80385852,49.80571429,33.16069027,5.4,50562,19.44345556,26.76318184,1.647482299,1.141173213,1.04426249,0.088999644,25.64178632,70.15940825,2.700420159,51.76021518,41.102267
